Favorite_Count,Favorited,Hashtags,Replied,Retweet_Count,Retweeted,Screen_Name,Tweet_Coordinates,Tweet_Created_At,Tweet_Place,Tweet_Text,Tweet_URL,User_Location,User_Name,index,lat,long,keyword
0,False,"[{'text': 'FeelTheBern', 'indices': [51, 63]}, {'text': 'Bernie2020', 'indices': [64, 75]}, {'text': 'TooFarLeft', 'indices': [76, 87]}, {'text': 'BlueWave', 'indices': [88, 97]}]",1196284986225094656,0,False,diannereads,None,2019-11-18 15:54:41,None,@davidsirota @BernieSanders It was a great weekend #FeelTheBern #Bernie2020 #TooFarLeft #BlueWave https://t.co/siUOOu5FYu,[],United States,D,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'government', 'indices': [89, 100]}]",1196555011418927106,0,False,sgtcrypto99,None,2019-11-18 14:44:13,None,@BernieSanders How is “taxing” a company more going to stop the “ravenous beast” aka the #government stop spending?… https://t.co/gjD6qll2h3,"[{'url': 'https://t.co/gjD6qll2h3', 'expanded_url': 'https://twitter.com/i/web/status/1196559765419245568', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Sgt.Crypto,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}]",None,1,False,Nite_Colors,None,2019-11-18 11:43:54,None,#FeelTheBern https://t.co/RJcLY9CkVk,"[{'url': 'https://t.co/RJcLY9CkVk', 'expanded_url': 'https://twitter.com/thehill/status/1196241884944973824', 'display_url': 'twitter.com/thehill/status…', 'indices': [13, 36]}]",United States,Brent ♔ ♕ ♗ ♘ ♙,1,39.7837304,-100.4458825,#feelthebern
17,False,"[{'text': 'M4A', 'indices': [60, 64]}]",1196437110519152642,0,False,CathiZhoomin,None,2019-11-18 08:06:08,None,@timjacobwise What’s with all this “No We Can’t” BS. Taking #M4A off the table from the get gets you nothing. We’ve… https://t.co/2zFHxXkaLp,"[{'url': 'https://t.co/2zFHxXkaLp', 'expanded_url': 'https://twitter.com/i/web/status/1196459581972664321', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Cathi Zhoomin Rotan,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'Biden2020', 'indices': [0, 10]}]",None,0,False,BHPanimalwatch,None,2019-11-18 07:43:03,None,"#Biden2020 is all about appeasing non existent ""moderate Republican voters"" just like Hillary Clinton's losing stra… https://t.co/SAjMy3HbHn","[{'url': 'https://t.co/SAjMy3HbHn', 'expanded_url': 'https://twitter.com/i/web/status/1196453775210352640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'ChangeAmerica', 'indices': [75, 89]}, {'text': 'Democracy', 'indices': [105, 115]}]",1196327835423539202,0,False,BHPanimalwatch,None,2019-11-18 05:35:16,None,"@Noahpinion And the common denominator is...
Yes, US Foreign Policy. Let's #ChangeAmerica. Let's support #Democracy… https://t.co/ddjtcgpqgx","[{'url': 'https://t.co/ddjtcgpqgx', 'expanded_url': 'https://twitter.com/i/web/status/1196421615812255745', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,0,False,BHPanimalwatch,None,2019-11-18 05:31:51,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/jTgVm7Yeja,"[{'url': 'https://t.co/jTgVm7Yeja', 'expanded_url': 'https://twitter.com/venanalysis/status/1196255398283685888', 'display_url': 'twitter.com/venanalysis/st…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [49, 61]}, {'text': 'Bernie2020', 'indices': [62, 73]}, {'text': 'berniecanplayball', 'indices': [74, 92]}, {'text': 'TeamBlue', 'indices': [93, 102]}]",1196220761842700288,0,False,terrimateer,None,2019-11-18 05:28:31,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='94965b2c45386f87', url='https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json', place_type='admin', name='New York', full_name='New York, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-79.76259, 40.477383], [-71.777492, 40.477383], [-71.777492, 45.015851], [-79.76259, 45.015851]]]), attributes={})",@fshakir @BernieSanders Best team player we got! #FeelTheBern #Bernie2020 #berniecanplayball #TeamBlue,[],United States,Terri Mateer,1,39.7837304,-100.4458825,#feelthebern
9,False,"[{'text': 'TeamBernie', 'indices': [5, 16]}, {'text': 'NotMeUs', 'indices': [33, 41]}]",None,2,False,LovesTheBern,None,2019-11-19 12:27:55,None,"Dear #TeamBernie: Please put the #NotMeUs graphic on a mug. I know it's on a koozie, but it would be fantastic on a… https://t.co/F1l0UzmCtO","[{'url': 'https://t.co/F1l0UzmCtO', 'expanded_url': 'https://twitter.com/i/web/status/1196887852824444928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Veronica Serves Tea,1,39.7837304,-100.4458825,#feelthebern
0,False,[],1196848706567524364,0,False,ppprogressive,None,2019-11-19 09:52:22,None,"that it is about time America finally has universal healthcare, he wa seeing very vague because he stated he wasn’t… https://t.co/j20PLOWTlq","[{'url': 'https://t.co/j20PLOWTlq', 'expanded_url': 'https://twitter.com/i/web/status/1196848707850899456', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Feel The Bern🔥,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'IPooPooInYourGeneralDirection', 'indices': [0, 30]}, {'text': 'PoopGate', 'indices': [31, 40]}, {'text': 'FartOnLiveTV', 'indices': [41, 54]}, {'text': 'SchiffForBrains', 'indices': [55, 71]}, {'text': 'NeverDems', 'indices': [72, 82]}, {'text': 'FeelTheBern', 'indices': [83, 95]}, {'text': 'LeakedPoo', 'indices': [97, 107]}]",None,0,False,KJOKNH,None,2019-11-19 07:23:44,None,#IPooPooInYourGeneralDirection #PoopGate #FartOnLiveTV #SchiffForBrains #NeverDems #FeelTheBern  #LeakedPoo… https://t.co/YYMVKQC6g7,"[{'url': 'https://t.co/YYMVKQC6g7', 'expanded_url': 'https://twitter.com/i/web/status/1196811302934646785', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",United States,Ken2ndAmendment,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [64, 76]}, {'text': 'Bernie2020', 'indices': [77, 88]}]",1196520696266014724,0,False,BHPanimalwatch,None,2019-11-19 06:41:53,None,@LevNovak I'll take the bullet thank you. But Nil carborundum...#FeelTheBern #Bernie2020,[],United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [25, 37]}]",1197281716395601921,0,False,PNW_Views,None,2019-11-20 15:41:27,None,"@BernieSanders Drag 'em

#FeelTheBern https://t.co/Y5wCdKGtm9",[],United States,WillC,1,39.7837304,-100.4458825,#feelthebern
3,False,"[{'text': 'FeelTheBern', 'indices': [12, 24]}]",None,0,False,BadAim2048,None,2019-11-20 14:39:34,None,Oh damn son #FeelTheBern https://t.co/iTMsyax4qi,"[{'url': 'https://t.co/iTMsyax4qi', 'expanded_url': 'https://twitter.com/BernieSanders/status/1197281716395601921', 'display_url': 'twitter.com/BernieSanders/…', 'indices': [25, 48]}]",United States,Berntrooper🌹🏴,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'RiggedSystem', 'indices': [89, 102]}, {'text': 'TOBT', 'indices': [103, 108]}, {'text': 'maga', 'indices': [109, 114]}]",None,0,False,TrainOrBTrained,None,2019-11-20 14:22:46,None,"Proof that all you need is “a small, million dollar loan” from your father to get ahead. #RiggedSystem #TOBT #maga… https://t.co/gCdZ894Mzf","[{'url': 'https://t.co/gCdZ894Mzf', 'expanded_url': 'https://twitter.com/i/web/status/1197279143588614145', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",United States,Rizzo Cromer,1,39.7837304,-100.4458825,#feelthebern
2,False,"[{'text': 'AdyBarkan', 'indices': [88, 98]}, {'text': 'MedicareForAll', 'indices': [99, 114]}]",None,0,False,DavidDeeOfPRM,None,2019-11-20 14:12:05,None,"Disappointed: Ady Barkan Endorses Lesser Candidate https://t.co/27jdJ4uQmG via @YouTube
#AdyBarkan #MedicareForAll… https://t.co/dVn3OIMIC2","[{'url': 'https://t.co/27jdJ4uQmG', 'expanded_url': 'https://youtu.be/zIDyxLbF1_s', 'display_url': 'youtu.be/zIDyxLbF1_s', 'indices': [51, 74]}, {'url': 'https://t.co/dVn3OIMIC2', 'expanded_url': 'https://twitter.com/i/web/status/1197276453957783553', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",United States,🌹David Dee of PRM🌹,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [103, 115]}, {'text': 'Seniors4Bernie', 'indices': [116, 131]}]",1197247346507206658,0,False,MrROseBot,None,2019-11-20 12:19:39,None,@PatFromm I believe you were very instrumental in this and the word you continue to spread love it! ♥️ #FeelTheBern #Seniors4Bernie,[],United States,🌹Mr. TRosebot 🤖,1,39.7837304,-100.4458825,#feelthebern
12,False,"[{'text': 'BernieSanders', 'indices': [0, 14]}, {'text': 'NotMeUs', 'indices': [56, 64]}, {'text': 'FeelTheBern', 'indices': [76, 88]}]",None,0,False,Of_the_People7,None,2019-11-21 15:52:34,None,"#BernieSanders has ten million Twitter followers. 🎉🎉🎉🎉🎉
#NotMeUs✊🏻✊🏼✊🏽✊🏾✊🏿✊
#FeelTheBern🔥 https://t.co/ull13FHH5a",[],United States,OfThePeople #Bernie2020🔥 #TooFarLeft,1,39.7837304,-100.4458825,#feelthebern
4,False,"[{'text': 'Bernie2020', 'indices': [54, 65]}, {'text': 'FeelTheBern', 'indices': [66, 78]}, {'text': 'NoMiddleGround', 'indices': [79, 94]}]",1197578965755551746,2,False,TooDankAnna,None,2019-11-21 12:27:05,None,@BernieSanders Already have! Keep up the great work!  #Bernie2020 #FeelTheBern #NoMiddleGround,[],United States,ExcessivelyDankAnna,1,39.7837304,-100.4458825,#feelthebern
8,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}]",None,0,False,nqgdomo,None,2019-11-21 11:28:14,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='07d9f342fdc80000', url='https://api.twitter.com/1.1/geo/id/07d9f342fdc80000.json', place_type='poi', name='Martin Luther King Jr. International Chapel', full_name='Martin Luther King Jr. International Chapel', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-84.41524305079037, 33.74640398669155], [-84.41524305079037, 33.74640398669155], [-84.41524305079037, 33.74640398669155], [-84.41524305079037, 33.74640398669155]]]), attributes={})",#FeelTheBern https://t.co/AOUFY33uIT,[],United States,Treuntae⚡️🤯,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'ImpeachmentIn5Words', 'indices': [49, 69]}, {'text': 'ImpeachAndRemoveTrump', 'indices': [70, 92]}, {'text': 'MeToo', 'indices': [93, 99]}, {'text': 'WomenForTrump', 'indices': [100, 114]}]",None,0,False,micromail24,None,2019-11-21 10:59:02,None,"Such a fascinating mind. She sounds brilliant. 

#ImpeachmentIn5Words #ImpeachAndRemoveTrump #MeToo #WomenForTrump… https://t.co/TJUk4K1wRm","[{'url': 'https://t.co/TJUk4K1wRm', 'expanded_url': 'https://twitter.com/i/web/status/1197590260869238784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",United States,Tony F.,1,39.7837304,-100.4458825,#feelthebern
0,False,[],None,1,False,micromail24,None,2019-11-21 10:55:22,None,"Trump dodged the military and he inhareted millions of dollars from daddy. 
Who do you more closely relate too? Who… https://t.co/tKolf7qhjQ","[{'url': 'https://t.co/tKolf7qhjQ', 'expanded_url': 'https://twitter.com/i/web/status/1197589334532079616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Tony F.,1,39.7837304,-100.4458825,#feelthebern
3,False,[],1197552835254259712,1,False,CathiZhoomin,None,2019-11-21 10:29:21,None,@GibsonMcFuck @HardballChris @HardballChris throwing hardballs at a truth teller. Chris Matthews just another… https://t.co/VpWFDN3vlP,"[{'url': 'https://t.co/VpWFDN3vlP', 'expanded_url': 'https://twitter.com/i/web/status/1197582790570762240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",United States,Cathi Zhoomin Rotan,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,0,False,BHPanimalwatch,None,2019-11-21 10:24:47,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/2rgOaVsUfp,"[{'url': 'https://t.co/2rgOaVsUfp', 'expanded_url': 'https://twitter.com/DickandSharon/status/1197581298614845440', 'display_url': 'twitter.com/DickandSharon/…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
464,False,[],1197560914607775745,84,False,People4Bernie,None,2019-11-21 09:21:08,None,"@PpollingNumbers @EmersonPolling One on one conversations work.

Telling YOUR story works. Record your story before… https://t.co/8ADGnbLOef","[{'url': 'https://t.co/8ADGnbLOef', 'expanded_url': 'https://twitter.com/i/web/status/1197565621724045312', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,People for Bernie,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,1,False,BHPanimalwatch,None,2019-11-21 08:39:05,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/YmyxwArOM8,"[{'url': 'https://t.co/YmyxwArOM8', 'expanded_url': 'https://twitter.com/ninaturner/status/1197357278350974976', 'display_url': 'twitter.com/ninaturner/sta…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,0,False,BHPanimalwatch,None,2019-11-21 08:28:31,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/TwhIWSpWlt,"[{'url': 'https://t.co/TwhIWSpWlt', 'expanded_url': 'https://twitter.com/washingtonpost/status/1197371014683987969', 'display_url': 'twitter.com/washingtonpost…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
9,False,"[{'text': 'FeelTheBern', 'indices': [28, 40]}]",None,0,False,Austinlyoungsex,None,2019-11-22 12:49:23,None,An early morning to the gym #FeelTheBern https://t.co/eQ0rCWcUgU,[],United States,Austin L Young,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [17, 29]}]",1197967505236668418,0,False,BadAim2048,None,2019-11-22 12:02:03,None,@DoxsieKatrina I #FeelTheBern,[],United States,Berntrooper🌹🏴,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,0,False,BHPanimalwatch,None,2019-11-22 11:10:18,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/wlQVUA1Ck7,"[{'url': 'https://t.co/wlQVUA1Ck7', 'expanded_url': 'https://twitter.com/thehill/status/1197700989203177472', 'display_url': 'twitter.com/thehill/status…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'Bernie2020', 'indices': [57, 68]}]",None,0,False,BHPanimalwatch,None,2019-11-22 09:11:01,None,If the @dccc and the @DNC Leadership got woke and backed #Bernie2020 that would change overnight. We are not going… https://t.co/yGZGCMtIgx,"[{'url': 'https://t.co/yGZGCMtIgx', 'expanded_url': 'https://twitter.com/i/web/status/1197925465224298496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [14, 28]}]",None,0,False,BHPanimalwatch,None,2019-11-22 09:06:10,None,#FeelTheBern. #BernieSanders is a soldier's man https://t.co/hqkGNBn4qi,"[{'url': 'https://t.co/hqkGNBn4qi', 'expanded_url': 'https://twitter.com/bern_identity/status/1197007228638617601', 'display_url': 'twitter.com/bern_identity/…', 'indices': [48, 71]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,0,False,BHPanimalwatch,None,2019-11-22 09:04:09,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/13J7PdenDy,"[{'url': 'https://t.co/13J7PdenDy', 'expanded_url': 'https://twitter.com/_ericblanc/status/1197921937978204161', 'display_url': 'twitter.com/_ericblanc/sta…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}]",None,0,False,BHPanimalwatch,None,2019-11-22 03:43:09,None,#FeelTheBern #ChangeAmerica #Bernie2020 https://t.co/e308mDESSC,"[{'url': 'https://t.co/e308mDESSC', 'expanded_url': 'https://twitter.com/MairavZ/status/1197728030912761856', 'display_url': 'twitter.com/MairavZ/status…', 'indices': [40, 63]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'Google', 'indices': [66, 73]}]",None,0,False,BHPanimalwatch,None,2019-11-22 03:30:30,None,The inconvenience of Democracy. The mask of Transparency slips as #Google hires firm known for anti-union efforts.… https://t.co/dDVC5lJNcU,"[{'url': 'https://t.co/dDVC5lJNcU', 'expanded_url': 'https://twitter.com/i/web/status/1197839770237440000', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [75, 87]}, {'text': 'Bernie2020', 'indices': [88, 99]}]",None,0,False,micromail24,None,2019-11-23 15:09:22,None,"@BernieSanders on the other hand is all business! The people’s business!!

#FeelTheBern #Bernie2020… https://t.co/uwVAh3tRpj","[{'url': 'https://t.co/uwVAh3tRpj', 'expanded_url': 'https://twitter.com/i/web/status/1198378034497126401', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",United States,Tony F.,1,39.7837304,-100.4458825,#feelthebern
0,False,[],None,0,False,MrTroyMichael,"{'type': 'Point', 'coordinates': [-134.40679, 58.29973]}",2019-11-23 14:55:57,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='00ebeb4332dd7c50', url='https://api.twitter.com/1.1/geo/id/00ebeb4332dd7c50.json', place_type='city', name='Juneau', full_name='Juneau, AK', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-134.6678953, 58.260245], [-134.3499372, 58.260245], [-134.3499372, 58.4253], [-134.6678953, 58.4253]]]), attributes={})",It’s true. Bernie or bust. Let’s not have a repeat of 2016! Bernie is the only candidate that has a shot of beating… https://t.co/KHWQ90BH5x,"[{'url': 'https://t.co/KHWQ90BH5x', 'expanded_url': 'https://twitter.com/i/web/status/1198374657193328640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Troy Michael,1,39.7837304,-100.4458825,#feelthebern
156,False,"[{'text': 'HappyThanksgiving', 'indices': [0, 18]}, {'text': 'grateful', 'indices': [38, 47]}]",None,62,False,ECroydon,None,2019-11-23 14:38:04,None,#HappyThanksgiving @SenSanders We are #grateful you came back for a second run! This is our makeshift float- We mad… https://t.co/dzOcYJLaZq,"[{'url': 'https://t.co/dzOcYJLaZq', 'expanded_url': 'https://twitter.com/i/web/status/1198370155610476544', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
4,False,"[{'text': 'WomenForBernie', 'indices': [50, 65]}, {'text': 'FeelTheBern', 'indices': [66, 78]}]",None,1,False,ECroydon,None,2019-11-23 14:31:32,None,This woman made me smile every time our eyes met. #WomenForBernie #FeelTheBern @OurRevolutionDC @OurRevolution… https://t.co/c46NEY3Ocg,"[{'url': 'https://t.co/c46NEY3Ocg', 'expanded_url': 'https://twitter.com/i/web/status/1198368510872891393', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
3,False,"[{'text': 'ThanksgivingParade', 'indices': [35, 54]}, {'text': 'love', 'indices': [55, 60]}, {'text': 'Bernie2020', 'indices': [61, 72]}, {'text': 'FeelTheBern', 'indices': [73, 85]}, {'text': 'NotMeUs', 'indices': [86, 94]}]",None,2,False,ECroydon,None,2019-11-23 14:20:38,None,So many folks line up to watch the #ThanksgivingParade #love #Bernie2020 #FeelTheBern #NotMeUs @OurRevolutionDC… https://t.co/lZ23NbWJMR,"[{'url': 'https://t.co/lZ23NbWJMR', 'expanded_url': 'https://twitter.com/i/web/status/1198365769136005120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'ChangeAmerica', 'indices': [13, 27]}, {'text': 'Bernie2020', 'indices': [28, 39]}, {'text': 'UnionStrong', 'indices': [40, 52]}]",None,1,False,BHPanimalwatch,None,2019-11-23 12:22:05,None,#FeelTheBern #ChangeAmerica #Bernie2020 #UnionStrong https://t.co/dNwgYjBDyR,"[{'url': 'https://t.co/dNwgYjBDyR', 'expanded_url': 'https://twitter.com/BernieSanders/status/1198334150954147846', 'display_url': 'twitter.com/BernieSanders/…', 'indices': [53, 76]}]",United States,BHP Animal Watch,1,39.7837304,-100.4458825,#feelthebern
78,False,"[{'text': 'caturday', 'indices': [75, 84]}, {'text': 'feelthebern', 'indices': [85, 97]}]",None,11,False,People4Bernie,None,2019-11-23 11:28:25,None,"Thank you Emil Choski for this perfect painting.

https://t.co/XgIu2rp4Tt

#caturday #feelthebern https://t.co/I7y1AFRUyi","[{'url': 'https://t.co/XgIu2rp4Tt', 'expanded_url': 'https://www.instagram.com/p/BmbU-sOhQDQ/', 'display_url': 'instagram.com/p/BmbU-sOhQDQ/', 'indices': [50, 73]}]",United States,People for Bernie,1,39.7837304,-100.4458825,#feelthebern
9,False,"[{'text': 'ThanksgivingParade', 'indices': [90, 109]}]",None,1,False,ECroydon,None,2019-11-23 11:11:36,None,These ladies are killing their rehearsal as we wait our turns to hit the street marching. #ThanksgivingParade… https://t.co/0TNyL4GlAe,"[{'url': 'https://t.co/0TNyL4GlAe', 'expanded_url': 'https://twitter.com/i/web/status/1198318198044663809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
2,False,"[{'text': 'VetsForBernie', 'indices': [10, 24]}, {'text': 'FeelTheBern', 'indices': [42, 54]}, {'text': 'ThanksgivingDay', 'indices': [89, 105]}]",None,0,False,ECroydon,None,2019-11-23 11:07:15,None,"Ya, mang! #VetsForBernie represented 🔥🔥🔥💙🔥#FeelTheBern @OurRevolutionDC @OurRevolutionMD #ThanksgivingDay https://t.co/mwZv84gEw8",[],United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
0,False,[],None,0,False,mmahoooooit,None,2019-11-23 11:03:47,None,"Hey @davidsirota 

cc @BernieSanders 

this joke of a candidate makes a great point. ⤵️

about himself &amp;… https://t.co/9RpcywkBBB","[{'url': 'https://t.co/9RpcywkBBB', 'expanded_url': 'https://twitter.com/i/web/status/1198316231130001408', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",United States,Outlandish Bullshit 💩,1,39.7837304,-100.4458825,#feelthebern
4,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'Bernie2020', 'indices': [13, 24]}, {'text': 'BernieBeatsTrump', 'indices': [25, 42]}, {'text': 'NotMeUs', 'indices': [43, 51]}, {'text': 'OurRevolution', 'indices': [52, 66]}]",None,3,False,ECroydon,None,2019-11-23 10:06:27,None,#FeelTheBern #Bernie2020 #BernieBeatsTrump #NotMeUs #OurRevolution @OurRevolutionDC @techydrumograph… https://t.co/zzYGHT7qlY,"[{'url': 'https://t.co/zzYGHT7qlY', 'expanded_url': 'https://twitter.com/i/web/status/1198301801793171456', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
11,False,[],None,8,False,ECroydon,None,2019-11-23 10:00:28,None,Dear @EvanMGlass You still owe me$75 for campaigning on your door to door team. I just learned you endorsed… https://t.co/4v4T2vxGuy,"[{'url': 'https://t.co/4v4T2vxGuy', 'expanded_url': 'https://twitter.com/i/web/status/1198300296667107329', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
12,False,"[{'text': 'FeelTheBern', 'indices': [43, 55]}, {'text': 'Bernie2020', 'indices': [56, 67]}, {'text': 'Thanksgiving', 'indices': [68, 81]}, {'text': 'parade', 'indices': [86, 93]}]",None,7,False,ECroydon,None,2019-11-23 10:00:27,None,Super sweet couple behind us 💙they clearly #FeelTheBern #Bernie2020 #Thanksgiving Day #parade https://t.co/MfQJvzd6Pg,[],United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
15,False,"[{'text': 'Bernie2020', 'indices': [36, 47]}, {'text': 'FeelTheBern', 'indices': [77, 89]}, {'text': 'Thanksgiving', 'indices': [96, 109]}]",None,9,False,ECroydon,None,2019-11-23 10:00:24,None,"Check out the March band behind our #Bernie2020 group! I’m not mad, tweeple! #FeelTheBern 🔥🔥🔥💙🔥
#Thanksgiving… https://t.co/iMt4aZGei9","[{'url': 'https://t.co/iMt4aZGei9', 'expanded_url': 'https://twitter.com/i/web/status/1198300280393261056', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",United States,Elizabeth Croydon,1,39.7837304,-100.4458825,#feelthebern
0,False,[],None,0,False,micromail24,None,2019-11-23 07:54:26,None,There’s only one candidate who has always been clear about his positions and who has always served the public. That… https://t.co/BH9bWpepxG,"[{'url': 'https://t.co/BH9bWpepxG', 'expanded_url': 'https://twitter.com/i/web/status/1198268580229312513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",United States,Tony F.,1,39.7837304,-100.4458825,#feelthebern
