Screen_Name,User_Name,Tweet_Text,Hashtags,Tweet_Created_At,Favorite_Count,Retweet_Count,Tweet_URL,lat,long,keyword
MarkWelkie,Temporal Latitudes🌹🇺🇸🌎🕊🦖🔥🖋🎼🧠👀❤☮,"""Our campaign is historic"" ~ #Bernie 

#Bernie2020 #FeelTheBern #JoinOurRevolution #NotMeUS #M4A #NoMiddleGround… https://t.co/islrhxI6vd","[{'text': 'Bernie', 'indices': [29, 36]}, {'text': 'Bernie2020', 'indices': [39, 50]}, {'text': 'FeelTheBern', 'indices': [51, 63]}, {'text': 'JoinOurRevolution', 'indices': [64, 82]}, {'text': 'NotMeUS', 'indices': [83, 91]}, {'text': 'M4A', 'indices': [92, 96]}, {'text': 'NoMiddleGround', 'indices': [97, 112]}]",2019-11-19 13:30:28,1,0,"[{'url': 'https://t.co/islrhxI6vd', 'expanded_url': 'https://twitter.com/i/web/status/1196903590440386560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",40.2853013,-76.9358463,#bernie
Radical1122,The Radical Residue,"@JohnnyAkzam Useful to remember that without the corruption of the Democrats &amp; MSM, both Trump &amp; Hillary would have… https://t.co/OcOYvICXcu",[],2019-11-16 13:49:24,0,0,"[{'url': 'https://t.co/OcOYvICXcu', 'expanded_url': 'https://twitter.com/i/web/status/1195821193019871232', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [125, 148]}]",34.098748,-117.370615,#bernie
ApplePieEnglish,Sari Storch Mathes,"#Bernie is on fire in East Los Angeles. I get all misty when I hear him speak, but still #FeelTheBern. But, then ag… https://t.co/eAZb6edTWL","[{'text': 'Bernie', 'indices': [0, 7]}, {'text': 'FeelTheBern', 'indices': [89, 101]}]",2019-11-16 13:36:04,2,0,"[{'url': 'https://t.co/eAZb6edTWL', 'expanded_url': 'https://twitter.com/i/web/status/1195817840059678720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,Phillip Agnew at the #Bernie East Los Angeles rally is an awesome surrogate!,"[{'text': 'Bernie', 'indices': [21, 28]}]",2019-11-16 13:17:03,1,0,[],45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,I wish #Bernie could ask some questions at tonight's debate. Like why don't they call on him more often.… https://t.co/k4ZG6cqIBs,"[{'text': 'Bernie', 'indices': [7, 14]}]",2019-11-20 15:53:53,2,1,"[{'url': 'https://t.co/k4ZG6cqIBs', 'expanded_url': 'https://twitter.com/i/web/status/1197302073181622272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"#Bernie is the real deal, the one and only, the original.
#DebateWithBernie
#Bernie2020 
#FeelTheBern2020
#NotMeUs… https://t.co/ryDWwwRgZV","[{'text': 'Bernie', 'indices': [0, 7]}, {'text': 'DebateWithBernie', 'indices': [58, 75]}, {'text': 'Bernie2020', 'indices': [76, 87]}, {'text': 'FeelTheBern2020', 'indices': [89, 105]}, {'text': 'NotMeUs', 'indices': [106, 114]}]",2019-11-20 15:31:09,1,1,"[{'url': 'https://t.co/ryDWwwRgZV', 'expanded_url': 'https://twitter.com/i/web/status/1197296351437979648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"Can we get some links for the #DemDebate tonight those of US who don't have cable? Many thanks!
#Bernie… https://t.co/Hj0RoB5WMM","[{'text': 'DemDebate', 'indices': [30, 40]}, {'text': 'Bernie', 'indices': [96, 103]}]",2019-11-20 15:25:57,0,0,"[{'url': 'https://t.co/Hj0RoB5WMM', 'expanded_url': 'https://twitter.com/i/web/status/1197295041456168960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"#Bernie loves Ariana Grande right back.
#DebateWithBernie
#Bernie2020 
#FeelTheBern2020
#NotMeUs 
#NoMiddleGround… https://t.co/4Vxt5IJKM4","[{'text': 'Bernie', 'indices': [0, 7]}, {'text': 'DebateWithBernie', 'indices': [40, 57]}, {'text': 'Bernie2020', 'indices': [58, 69]}, {'text': 'FeelTheBern2020', 'indices': [71, 87]}, {'text': 'NotMeUs', 'indices': [88, 96]}, {'text': 'NoMiddleGround', 'indices': [98, 113]}]",2019-11-20 14:48:07,0,1,"[{'url': 'https://t.co/4Vxt5IJKM4', 'expanded_url': 'https://twitter.com/i/web/status/1197285521162043392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"#Bernie needs to differentiate himself from EW; that is, if he is given equal time this debate.
#DebateWithBernie… https://t.co/pvRhDoiwVc","[{'text': 'Bernie', 'indices': [0, 7]}, {'text': 'DebateWithBernie', 'indices': [96, 113]}]",2019-11-20 14:41:46,3,2,"[{'url': 'https://t.co/pvRhDoiwVc', 'expanded_url': 'https://twitter.com/i/web/status/1197283924210155520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"#ArianaGrande can #FeelTheBern, maybe because #Bernie is #TheAmendmentKing
#Bernie
#DebateWithBernie
#Bernie2020… https://t.co/xcLSY0Pv5M","[{'text': 'ArianaGrande', 'indices': [0, 13]}, {'text': 'FeelTheBern', 'indices': [18, 30]}, {'text': 'Bernie', 'indices': [46, 53]}, {'text': 'TheAmendmentKing', 'indices': [57, 74]}, {'text': 'Bernie', 'indices': [75, 82]}, {'text': 'DebateWithBernie', 'indices': [83, 100]}, {'text': 'Bernie2020', 'indices': [101, 112]}]",2019-11-20 14:09:07,0,0,"[{'url': 'https://t.co/xcLSY0Pv5M', 'expanded_url': 'https://twitter.com/i/web/status/1197275707069493248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"@PepperOceanna Ask #Bernie to talk #MedicareForAll 
#DebateWithBernie
#Bernie2020 
#FeelTheBern2020
#NotMeUs… https://t.co/pomjx4FkTW","[{'text': 'Bernie', 'indices': [19, 26]}, {'text': 'MedicareForAll', 'indices': [35, 50]}, {'text': 'DebateWithBernie', 'indices': [52, 69]}, {'text': 'Bernie2020', 'indices': [70, 81]}, {'text': 'FeelTheBern2020', 'indices': [83, 99]}, {'text': 'NotMeUs', 'indices': [100, 108]}]",2019-11-20 14:00:02,3,1,"[{'url': 'https://t.co/pomjx4FkTW', 'expanded_url': 'https://twitter.com/i/web/status/1197273419068297216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"There's a #Bernie rally at Morehouse College happening now. He hasn't spoken yet, but if you need uplifting, tune in via YouTube.","[{'text': 'Bernie', 'indices': [10, 17]}]",2019-11-21 14:43:47,2,1,[],45.4871723,-122.8037804,#bernie
ApplePieEnglish,Sari Storch Mathes,"@berniebroette I am hoping to reverse the question and ask ""Will a President Sanders allow the Dem Establishment?""… https://t.co/6jxDkNbIvV",[],2019-11-21 13:33:56,21,7,"[{'url': 'https://t.co/6jxDkNbIvV', 'expanded_url': 'https://twitter.com/i/web/status/1197629239912210443', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",45.4871723,-122.8037804,#bernie
JenanSkinner,Jenan Skinner 🇺🇲🧢☂🐐🧠🏳️‍🌈,@ClickThatFollow @korgy80 @AndrewYang #FastFood barely has front counter cashiers anymore. #McDonalds used to have… https://t.co/XVNHyJzHXJ,"[{'text': 'FastFood', 'indices': [38, 47]}, {'text': 'McDonalds', 'indices': [91, 101]}]",2019-11-16 13:30:54,1,0,"[{'url': 'https://t.co/XVNHyJzHXJ', 'expanded_url': 'https://twitter.com/i/web/status/1195816538223316993', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",31.8160381,-99.5120986,#bernie
bluedottx,Blue dot in Texas 🌹,#Bernie https://t.co/xb6jdLUfjG,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:58:07,1,1,"[{'url': 'https://t.co/xb6jdLUfjG', 'expanded_url': 'https://twitter.com/lodgepolepines/status/1196939421293002753', 'display_url': 'twitter.com/lodgepolepines…', 'indices': [8, 31]}]",31.8160381,-99.5120986,#bernie
shepersists2,borninHKRaisedinCanadaLivesinUSBelongtoeverywhere,@KatQannayahu @BernieSanders I hear your. It’s important for Bernie sanders to use inclusive lanaguages at rally be… https://t.co/spLbgxbRR2,[],2019-11-20 14:49:12,1,0,"[{'url': 'https://t.co/spLbgxbRR2', 'expanded_url': 'https://twitter.com/i/web/status/1197285794064601088', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",31.8160381,-99.5120986,#bernie
2020svp4b,Silicon Valley People 4 Bernie,Pls help us out at a local #Bernie2020 event tomorrow! Meet local Berners and help #Bernie win!… https://t.co/k3AQzumiec,"[{'text': 'Bernie2020', 'indices': [27, 38]}, {'text': 'Bernie', 'indices': [83, 90]}]",2019-11-16 13:27:44,4,2,"[{'url': 'https://t.co/k3AQzumiec', 'expanded_url': 'https://twitter.com/i/web/status/1195815740743372800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [97, 120]}]",37.4429964,-122.1545229,#bernie
2020svp4b,Silicon Valley People 4 Bernie,"We need you! 

#Gilroy holds great promise for #Bernie2020 in the #CaliforniaPrimary. Please join us for a communit… https://t.co/FYiRD4TrJH","[{'text': 'Gilroy', 'indices': [15, 22]}, {'text': 'Bernie2020', 'indices': [47, 58]}, {'text': 'CaliforniaPrimary', 'indices': [66, 84]}]",2019-11-16 12:47:50,0,0,"[{'url': 'https://t.co/FYiRD4TrJH', 'expanded_url': 'https://twitter.com/i/web/status/1195805701773225984', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",37.4429964,-122.1545229,#bernie
2020svp4b,Silicon Valley People 4 Bernie,When is your state's primary? Are you registered to vote? Go to this site to find out How and When to vote for… https://t.co/zLlrobe9Q9,[],2019-11-19 13:17:18,6,6,"[{'url': 'https://t.co/zLlrobe9Q9', 'expanded_url': 'https://twitter.com/i/web/status/1196900277967679488', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",37.4429964,-122.1545229,#bernie
2020svp4b,Silicon Valley People 4 Bernie,@cookmichaelv13 @BernieSanders Military members are in the 99%. They know #Bernie has their back!,"[{'text': 'Bernie', 'indices': [74, 81]}]",2019-11-19 12:38:59,2,0,[],37.4429964,-122.1545229,#bernie
D_Born,dana 🌹🐶🌎,"Exactly. @BarackObama We phonebanked, canvassed, etc. for you because we THOUGHT you were more #Bernie than #Reagan… https://t.co/YleyH6xZXt","[{'text': 'Bernie', 'indices': [95, 102]}, {'text': 'Reagan', 'indices': [108, 115]}]",2019-11-16 13:04:19,18,13,"[{'url': 'https://t.co/YleyH6xZXt', 'expanded_url': 'https://twitter.com/i/web/status/1195809848551587840', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",51.86081,5.76163,#bernie
D_Born,dana 🌹🐶🌎,The (not-so) Shocking Report on MSNBC's Bias Against #Bernie #BernieBlackout #TYT https://t.co/WSTa8vkMVc,"[{'text': 'Bernie', 'indices': [53, 60]}, {'text': 'BernieBlackout', 'indices': [61, 76]}, {'text': 'TYT', 'indices': [77, 81]}]",2019-11-17 15:32:11,0,0,"[{'url': 'https://t.co/WSTa8vkMVc', 'expanded_url': 'https://youtu.be/1BcySG9PSRI', 'display_url': 'youtu.be/1BcySG9PSRI', 'indices': [82, 105]}]",51.86081,5.76163,#bernie
D_Born,dana 🌹🐶🌎,The article is from Apr. 2018 but I doubt that Pelosi has changed her thoughts on this much. We have seen some form… https://t.co/0TKocZ7Uhd,[],2019-11-18 11:22:16,0,0,"[{'url': 'https://t.co/0TKocZ7Uhd', 'expanded_url': 'https://twitter.com/i/web/status/1196508943826055169', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",51.86081,5.76163,#bernie
left_lightning,LeftLightning ⚡🌹🌈✊🏽,I'm #TooFarLeft cuz I was gullible enough in 2008 to believe #Obama would fight for all the things #Bernie will fig… https://t.co/569XnHouQC,"[{'text': 'TooFarLeft', 'indices': [4, 15]}, {'text': 'Obama', 'indices': [61, 67]}, {'text': 'Bernie', 'indices': [99, 106]}]",2019-11-16 13:01:35,4,1,"[{'url': 'https://t.co/569XnHouQC', 'expanded_url': 'https://twitter.com/i/web/status/1195809161142927360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#bernie
QuixoticThings,QuixoticThings,"#BernieForPresident #2020 - #BumperSticker  approx. 9"" x 3"" NEW! #BernieSanders  https://t.co/PflbSIZE1T via @eBay… https://t.co/Btbo2LEUj6","[{'text': 'BernieForPresident', 'indices': [0, 19]}, {'text': 'BumperSticker', 'indices': [28, 42]}, {'text': 'BernieSanders', 'indices': [65, 79]}]",2019-11-18 13:26:36,0,1,"[{'url': 'https://t.co/PflbSIZE1T', 'expanded_url': 'https://ebay.us/nWWRlm', 'display_url': 'ebay.us/nWWRlm', 'indices': [81, 104]}, {'url': 'https://t.co/Btbo2LEUj6', 'expanded_url': 'https://twitter.com/i/web/status/1196540231949750274', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",36.7014631,-118.7559974,#bernie
BernieEvents,Bernie is THE Climate Candidate! 🌎 A+,#Bernie https://t.co/tN2JkvYZKy,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:53:24,2,0,"[{'url': 'https://t.co/tN2JkvYZKy', 'expanded_url': 'https://twitter.com/the_vello/status/1196938974662709248', 'display_url': 'twitter.com/the_vello/stat…', 'indices': [8, 31]}]",36.7014631,-118.7559974,#bernie
HollywoodPatri2,Cha Cha Charley Ciaramella,Serious question for #Democrats and #Liberals. #AOC said we have 12 years left and #Bernie said we have about 8-9 f… https://t.co/obVqneVJla,"[{'text': 'Democrats', 'indices': [21, 31]}, {'text': 'Liberals', 'indices': [36, 45]}, {'text': 'AOC', 'indices': [47, 51]}, {'text': 'Bernie', 'indices': [83, 90]}]",2019-11-21 14:54:11,0,0,"[{'url': 'https://t.co/obVqneVJla', 'expanded_url': 'https://twitter.com/i/web/status/1197649436626698241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#bernie
UCs4Bernie,UC Students for Bernie,we out here!!!!!!!!!!!! #bernie #Bernie2020 #BernieOrBust https://t.co/Nust9gErfe,"[{'text': 'bernie', 'indices': [24, 31]}, {'text': 'Bernie2020', 'indices': [32, 43]}, {'text': 'BernieOrBust', 'indices': [44, 57]}]",2019-11-21 14:04:34,11,1,[],36.7014631,-118.7559974,#bernie
RealRyanLiske,Ryan Liske,@HardballChris @MSNBC You know it’s going to be #Bernie or #Trump right?,"[{'text': 'Bernie', 'indices': [48, 55]}, {'text': 'Trump', 'indices': [59, 65]}]",2019-11-21 13:42:25,0,0,[],36.7014631,-118.7559974,#bernie
RealRyanLiske,Ryan Liske,"@HardballChris did you really say the government is not corrupt? 
Because the entire country  believes the governme… https://t.co/kc0Ha5MoZd",[],2019-11-21 13:41:36,0,0,"[{'url': 'https://t.co/kc0Ha5MoZd', 'expanded_url': 'https://twitter.com/i/web/status/1197631170395037696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#bernie
1stLadyHooligan,Jehan,"What a throwback!
❤️❤️❤️
#BrunoMars #Bernie #hooligans 

#Repost _24k_hooligan_
• • • • • •
💓 https://t.co/b3xKoQGxxe","[{'text': 'BrunoMars', 'indices': [25, 35]}, {'text': 'Bernie', 'indices': [36, 43]}, {'text': 'hooligans', 'indices': [44, 54]}, {'text': 'Repost', 'indices': [57, 64]}]",2019-11-16 12:51:05,0,0,"[{'url': 'https://t.co/b3xKoQGxxe', 'expanded_url': 'https://www.instagram.com/p/B48LtMrBFdGrerhfpLgv1yfxtX3skB9lmZ92V80/?igshid=tauqtcanw0pv', 'display_url': 'instagram.com/p/B48LtMrBFdGr…', 'indices': [94, 117]}]",55.8611389,-4.2501672,#bernie
kristiwarsha,kristiwarsha,https://t.co/2HbdPG4Bwt  #hell #death #maga #hillary #bernie,"[{'text': 'hell', 'indices': [25, 30]}, {'text': 'death', 'indices': [31, 37]}, {'text': 'maga', 'indices': [38, 43]}, {'text': 'hillary', 'indices': [44, 52]}, {'text': 'bernie', 'indices': [53, 60]}]",2019-11-16 12:48:46,0,0,"[{'url': 'https://t.co/2HbdPG4Bwt', 'expanded_url': 'https://www.youtube.com/watch?v=bMdxSV-c4QQ&feature=emb_logo', 'display_url': 'youtube.com/watch?v=bMdxSV…', 'indices': [0, 23]}]",34.2257282,-77.9447107,#bernie
TerriPa83580581,Terri is a Berniebro and #TooFarLeft 🔥🌹✌️😼,When she didn’t endorse #Bernie in 2016 #Fauxgressive https://t.co/QjhMJruSRd,"[{'text': 'Bernie', 'indices': [24, 31]}, {'text': 'Fauxgressive', 'indices': [40, 53]}]",2019-11-16 12:35:17,0,0,"[{'url': 'https://t.co/QjhMJruSRd', 'expanded_url': 'https://twitter.com/hollowsceneexit/status/1195475710518923264', 'display_url': 'twitter.com/hollowsceneexi…', 'indices': [54, 77]}]",36.6175624,-93.2393482,#bernie
TerriPa83580581,Terri is a Berniebro and #TooFarLeft 🔥🌹✌️😼,"@gaijingirl2004 #Bernie is going to win because “The arc of the universe is long but, it tends towards justice” - MLK","[{'text': 'Bernie', 'indices': [16, 23]}]",2019-11-16 12:33:58,0,0,[],36.6175624,-93.2393482,#bernie
TerriPa83580581,Terri is a Berniebro and #TooFarLeft 🔥🌹✌️😼,@LibertyAllUSA What? So scared of #Bernie that you ignore him? 🤣 😂🤣😂🤣,"[{'text': 'Bernie', 'indices': [34, 41]}]",2019-11-16 11:53:03,0,0,[],36.6175624,-93.2393482,#bernie
CatNamus,Cat Namus,#Barry subversively stabbing #Bernie in the back. Just be a man @BarackObama and tell your sheep puppets who to vot… https://t.co/LRDSkFL6za,"[{'text': 'Barry', 'indices': [0, 6]}, {'text': 'Bernie', 'indices': [29, 36]}]",2019-11-16 12:25:07,2,0,"[{'url': 'https://t.co/LRDSkFL6za', 'expanded_url': 'https://twitter.com/i/web/status/1195799981011210240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",43.6927051,-88.3628727,#bernie
faiyfar,Faiyaz (Fay-oz) EMBA,Lets vote for #Bernie who will eliminate the debt https://t.co/CrkzqFFxMb,"[{'text': 'Bernie', 'indices': [14, 21]}]",2019-11-16 12:08:03,0,0,"[{'url': 'https://t.co/CrkzqFFxMb', 'expanded_url': 'https://twitter.com/SteveWestly/status/1194712805796204544', 'display_url': 'twitter.com/SteveWestly/st…', 'indices': [50, 73]}]",61.0666922,-107.9917071,#bernie
ArielleCurtin,arielle curtin,@iPhilSomething @Twitlertwit @SenSanders @Rafael_Navar Enjoy! Saw #Bernie and #AOC AND #ninaturner in Queens snd it… https://t.co/9eo1OqrHQG,"[{'text': 'Bernie', 'indices': [66, 73]}, {'text': 'AOC', 'indices': [78, 82]}, {'text': 'ninaturner', 'indices': [87, 98]}]",2019-11-16 12:06:29,1,1,"[{'url': 'https://t.co/9eo1OqrHQG', 'expanded_url': 'https://twitter.com/i/web/status/1195795294501429256', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",41.7464972,-74.0844894,#bernie
mobygrapefan,Mysteriously Unnamed,"@50linesonly This is Y #WARren wont Have A TRUE #M4A,She would have 2 #Tax her Friends!#Bernie says the #govt could… https://t.co/wndx3AhXPn","[{'text': 'WARren', 'indices': [23, 30]}, {'text': 'M4A', 'indices': [48, 52]}, {'text': 'Tax', 'indices': [70, 74]}, {'text': 'Bernie', 'indices': [87, 94]}, {'text': 'govt', 'indices': [104, 109]}]",2019-11-16 12:04:28,1,1,"[{'url': 'https://t.co/wndx3AhXPn', 'expanded_url': 'https://twitter.com/i/web/status/1195794784964579329', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,@ThiaBallerina Im Voting 4 #Bernie B/C NO Candidate can match this-19 Examples of #BernieSanders’ Powerful Record o… https://t.co/Abv8BUiUE0,"[{'text': 'Bernie', 'indices': [27, 34]}, {'text': 'BernieSanders', 'indices': [82, 96]}]",2019-11-17 13:16:41,3,4,"[{'url': 'https://t.co/Abv8BUiUE0', 'expanded_url': 'https://twitter.com/i/web/status/1196175346317422592', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,"@ThiaBallerina @EdFeelsTheBern IF UR saying No 2 this,Y Do U hate yourself &amp; UR Family?Im Voting 4 #Bernie B/C NO C… https://t.co/dETfLBDvVc","[{'text': 'Bernie', 'indices': [103, 110]}]",2019-11-17 12:05:10,1,0,"[{'url': 'https://t.co/dETfLBDvVc', 'expanded_url': 'https://twitter.com/i/web/status/1196157349204914176', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,"@stonyjbc @BernieSanders @HungerMtnCoop @ueunion IF UR saying No 2 this,Y Do U hate yourself &amp; UR Family?Im Voting… https://t.co/hRY8CgoTpr",[],2019-11-18 14:26:55,0,0,"[{'url': 'https://t.co/hRY8CgoTpr', 'expanded_url': 'https://twitter.com/i/web/status/1196555411307913216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,"IF UR saying No 2 this,Y Do U hate yourself &amp; UR Family?Im Voting 4 #Bernie B/C NO Candidate can match this-19 Exam… https://t.co/D14Adbhkso","[{'text': 'Bernie', 'indices': [72, 79]}]",2019-11-18 13:05:03,1,2,"[{'url': 'https://t.co/D14Adbhkso', 'expanded_url': 'https://twitter.com/i/web/status/1196534809805197312', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,"@PeteButtigieg people who attack #Berners say,#Bernie cant get what he wants,Thats Funny,B/C these #GreedyBastards… https://t.co/sEj20VywFq","[{'text': 'Berners', 'indices': [33, 41]}, {'text': 'Bernie', 'indices': [46, 53]}, {'text': 'GreedyBastards', 'indices': [99, 114]}]",2019-11-19 15:05:51,0,0,"[{'url': 'https://t.co/sEj20VywFq', 'expanded_url': 'https://twitter.com/i/web/status/1196927595821989889', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,@neeratanden @vrshift @amyewalter CAP president #NeeraTanden has described herself as “a #loyalsoldier” for… https://t.co/LIuHjs3wO7,"[{'text': 'NeeraTanden', 'indices': [48, 60]}, {'text': 'loyalsoldier', 'indices': [89, 102]}]",2019-11-20 14:04:07,2,0,"[{'url': 'https://t.co/LIuHjs3wO7', 'expanded_url': 'https://twitter.com/i/web/status/1197274448589508608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",34.2331373,-102.4107493,#bernie
mobygrapefan,Mysteriously Unnamed,@swallowit_ @noreallyhowcome Im Voting 4 #Bernie B/C NO Candidate can match this-19 Examples of #BernieSanders’ Pow… https://t.co/m341ocpMis,"[{'text': 'Bernie', 'indices': [41, 48]}, {'text': 'BernieSanders', 'indices': [96, 110]}]",2019-11-22 15:41:58,2,1,"[{'url': 'https://t.co/m341ocpMis', 'expanded_url': 'https://twitter.com/i/web/status/1198023847535996929', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",34.2331373,-102.4107493,#bernie
jeffrey_ventre,Jeffrey Ventre,"Biden Under Fire for Telling Immigrant Rights Activist Demanding End to Deportations to 'Vote for Trump'
The former… https://t.co/9CY4XhzKEQ",[],2019-11-22 11:13:04,2,4,"[{'url': 'https://t.co/9CY4XhzKEQ', 'expanded_url': 'https://twitter.com/i/web/status/1197956177201491968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",34.2331373,-102.4107493,#bernie
thizgirltho,Erica Ashley,BERNIE SANDERS #bernie #2020 #politics #trump #FeelTheBern https://t.co/CqUn4svCt9,"[{'text': 'bernie', 'indices': [15, 22]}, {'text': 'politics', 'indices': [29, 38]}, {'text': 'trump', 'indices': [39, 45]}, {'text': 'FeelTheBern', 'indices': [46, 58]}]",2019-11-16 12:02:28,2,0,"[{'url': 'https://t.co/CqUn4svCt9', 'expanded_url': 'https://twitter.com/carakorte/status/1195591835185381376', 'display_url': 'twitter.com/carakorte/stat…', 'indices': [59, 82]}]",27.9477595,-82.458444,#bernie
Cnl48,survtech (Carl),"@rabumgardner Here, I fixed it for you:

""#30/35 years ago, I loved #Bernie's 'platform' but then I got some money.","[{'text': 'Bernie', 'indices': [68, 75]}]",2019-11-16 11:59:41,2,0,[],40.87471,-76.006737,#bernie
DavisKCKU,Tyler J. Davis,"It was so great to have, Ken stop in our office. He stopped in the same day as the rally, and spoke later that nigh… https://t.co/L4tCjinel5",[],2019-11-16 11:58:25,1,0,"[{'url': 'https://t.co/L4tCjinel5', 'expanded_url': 'https://twitter.com/i/web/status/1195793263762038785', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",41.2587459,-95.9383758,#bernie
CA_Lady,⛵ Cali Lady 💪,"Yes old white haters do always win, and will until politics changes &amp;, btw #Liz &amp; #Bernie, are even more old school… https://t.co/pvezZtyh6S","[{'text': 'Liz', 'indices': [79, 83]}, {'text': 'Bernie', 'indices': [90, 97]}]",2019-11-16 11:53:40,0,0,"[{'url': 'https://t.co/pvezZtyh6S', 'expanded_url': 'https://twitter.com/i/web/status/1195792067022082048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [125, 148]}]",43.51963,-114.31532,#bernie
HattyMch,Hatty,#Bernie,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-16 11:36:26,0,0,[],43.9792797,-120.737257,#bernie
smilemymia,Mia,@cspan @BernieSanders is going to be at #salazarpark in #EastLosAngeles at noon.  Your broadcast didn’t show… https://t.co/VQB30dJV6Y,"[{'text': 'salazarpark', 'indices': [40, 52]}, {'text': 'EastLosAngeles', 'indices': [56, 71]}]",2019-11-16 11:06:57,0,0,"[{'url': 'https://t.co/VQB30dJV6Y', 'expanded_url': 'https://twitter.com/i/web/status/1195780312757719040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",39.7837304,-100.4458825,#bernie
LeonidWisdom,LeonidWisdom🌺,@TwinklingTania @NancyHWeaver1 I honestly believe #Bernie will be the next president. No question in my mind.,"[{'text': 'Bernie', 'indices': [50, 57]}]",2019-11-16 11:03:03,6,0,[],42.00027,-93.50049,#bernie
