Screen_Name,User_Name,Tweet_Text,Hashtags,Tweet_Created_At,Favorite_Count,Retweet_Count,Tweet_URL,lat,long,keyword
REALORIGINALME,ORIGINAL_ME,Somebody please help me to find these high crimes &amp; misdemeanors. I was born at night but it wasn't last night. I'm… https://t.co/nIjnzNpSSm,[],2019-11-16 15:59:51,0,0,"[{'url': 'https://t.co/nIjnzNpSSm', 'expanded_url': 'https://twitter.com/i/web/status/1195854021413748736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",39.5162234,-76.9382069,#trump
MetalRabbit13,MetalRabbit13,"What the #Democrats have made clear is that if the concern of #Trump about #Ukraine aid was about #corruption, why… https://t.co/2oMnGzGcXC","[{'text': 'Democrats', 'indices': [9, 19]}, {'text': 'Trump', 'indices': [62, 68]}, {'text': 'Ukraine', 'indices': [75, 83]}, {'text': 'corruption', 'indices': [98, 109]}]",2019-11-20 15:54:13,0,0,"[{'url': 'https://t.co/2oMnGzGcXC', 'expanded_url': 'https://twitter.com/i/web/status/1197302155738259458', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",39.5162234,-76.9382069,#trump
Ep_NFDY,E P,"Read the transcript - summary 

#Trump sharpie edited Unisex T-Shirt get it now at https://t.co/TJpkFkKElR or… https://t.co/hFhRADzkCi","[{'text': 'Trump', 'indices': [32, 38]}]",2019-11-21 15:59:07,0,0,"[{'url': 'https://t.co/TJpkFkKElR', 'expanded_url': 'https://etsy.me/2OcWXoF', 'display_url': 'etsy.me/2OcWXoF', 'indices': [83, 106]}, {'url': 'https://t.co/hFhRADzkCi', 'expanded_url': 'https://twitter.com/i/web/status/1197665775219281920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",39.5162234,-76.9382069,#trump
titowebjunkie,TITO🇵🇷,"There goes the new years party.. 
The wall I tell you.. We need an Ocean wall. 

Watch the #CoastGuard #Capture Ano… https://t.co/Muvg7XKL7c","[{'text': 'CoastGuard', 'indices': [91, 102]}, {'text': 'Capture', 'indices': [103, 111]}]",2019-11-16 15:59:47,1,1,"[{'url': 'https://t.co/Muvg7XKL7c', 'expanded_url': 'https://twitter.com/i/web/status/1195854004103925765', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
election020,Nationalist,"#SaturdayThoughts I didn't know California was still in the Union. 
#SchiffForPrison
| @TCPigott
He also seems to t… https://t.co/7uuR8zqt20","[{'text': 'SaturdayThoughts', 'indices': [0, 17]}, {'text': 'SchiffForPrison', 'indices': [68, 84]}]",2019-11-16 15:51:46,2,0,"[{'url': 'https://t.co/7uuR8zqt20', 'expanded_url': 'https://twitter.com/i/web/status/1195851986962247680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
Stearley39,Stearley,#trump #economy #sucks #liar #constitutionkiller https://t.co/Nj0mqxroA4,"[{'text': 'trump', 'indices': [0, 6]}, {'text': 'economy', 'indices': [7, 15]}, {'text': 'sucks', 'indices': [16, 22]}, {'text': 'liar', 'indices': [23, 28]}, {'text': 'constitutionkiller', 'indices': [29, 48]}]",2019-11-17 15:47:57,0,0,"[{'url': 'https://t.co/Nj0mqxroA4', 'expanded_url': 'https://amp-businessinsider-com.cdn.ampproject.org/c/s/amp.businessinsider.com/9-charts-comparing-trump-economy-to-obama-bush-administrations-2019-9', 'display_url': '…usinessinsider-com.cdn.ampproject.org/c/s/amp.busine…', 'indices': [49, 72]}]",39.7837304,-100.4458825,#trump
JacksonvilleGod,Jacksonville Florida Is Beloved By God,It's very sad that some will use this tragedy to take away your guns. #SaugusStrong #SaugusShooting… https://t.co/XOLoS45v9j,"[{'text': 'SaugusStrong', 'indices': [70, 83]}, {'text': 'SaugusShooting', 'indices': [84, 99]}]",2019-11-17 15:47:12,0,1,"[{'url': 'https://t.co/XOLoS45v9j', 'expanded_url': 'https://twitter.com/i/web/status/1196213228700884992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",39.7837304,-100.4458825,#trump
Sentimentalgal5,AnimalLover 2019💥,"@GOPChairwoman DISGRACE to family. You Are CORRUPT!!
That's the problem with the #GOP you are lying, corrupt, greed… https://t.co/AlXP15aKft","[{'text': 'GOP', 'indices': [81, 85]}]",2019-11-18 15:59:50,0,0,"[{'url': 'https://t.co/AlXP15aKft', 'expanded_url': 'https://twitter.com/i/web/status/1196578794527690754', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
chasingman,Eddie,"#Trump Tested for Deliberate #Poisoning of Food With “Time Delayed” Chemical Agent – White House Source 
https://t.co/uncRFKCyET","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'Poisoning', 'indices': [29, 39]}]",2019-11-18 15:57:20,0,0,"[{'url': 'https://t.co/uncRFKCyET', 'expanded_url': 'https://www.newswars.com/trump-tested-for-deliberate-poisoning-of-food-with-time-delayed-chemical-agent-white-house-source/', 'display_url': 'newswars.com/trump-tested-f…', 'indices': [105, 128]}]",39.7837304,-100.4458825,#trump
JRussBriley,JRuss,A Tiny Brontë Book Comes Home https://t.co/98fsbc87Vy via @nytimesbooks #trump #thriller https://t.co/rICcQR7Fmf,"[{'text': 'trump', 'indices': [72, 78]}, {'text': 'thriller', 'indices': [79, 88]}]",2019-11-18 15:56:31,0,0,"[{'url': 'https://t.co/98fsbc87Vy', 'expanded_url': 'https://www.nytimes.com/2019/11/18/arts/design/charlotte-bronte-book.html?emc=rss&partner=rss', 'display_url': 'nytimes.com/2019/11/18/art…', 'indices': [30, 53]}]",39.7837304,-100.4458825,#trump
portside27,Jan Lewis,@GOP @HouseGOP @SenateGOP Tim Morrison is a former WH employee.  Alexander Vindman still works in the executive bra… https://t.co/M6DxWiKIkH,[],2019-11-19 15:58:43,0,0,"[{'url': 'https://t.co/M6DxWiKIkH', 'expanded_url': 'https://twitter.com/i/web/status/1196940900108251137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
mysillyplanet,TheRealGoldenFang,"@mysillyplanet 

...Jordan has His Preacher Tie on Again.....

...Lies Like a Typical Trump Hypocrite Evangelical..… https://t.co/QsanWzMJpQ",[],2019-11-19 15:58:26,0,0,"[{'url': 'https://t.co/QsanWzMJpQ', 'expanded_url': 'https://twitter.com/i/web/status/1196940831279550464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
hospitablescott,Scott,2 months till Iowa votes in the primary. This impeachment crap is crap. A distraction. #trump #bernie2020 https://t.co/cywF25DPqg,"[{'text': 'trump', 'indices': [87, 93]}, {'text': 'bernie2020', 'indices': [94, 105]}]",2019-11-19 15:55:56,0,0,"[{'url': 'https://t.co/cywF25DPqg', 'expanded_url': 'https://twitter.com/fivethirtyeight/status/1196939322697621504', 'display_url': 'twitter.com/fivethirtyeigh…', 'indices': [106, 129]}]",39.7837304,-100.4458825,#trump
BluePNW,Jack BluePNW,😂😂😂😂😂 *Drug dealers*  LOL!!  He has a point Donnie.  @realDonaldTrump @POTUS #Potus #realDonaldTrump #Donald… https://t.co/wyo5BfNZmj,"[{'text': 'Potus', 'indices': [77, 83]}, {'text': 'realDonaldTrump', 'indices': [84, 100]}, {'text': 'Donald', 'indices': [101, 108]}]",2019-11-19 15:54:40,1,1,"[{'url': 'https://t.co/wyo5BfNZmj', 'expanded_url': 'https://twitter.com/i/web/status/1196939880036630530', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",39.7837304,-100.4458825,#trump
election020,Nationalist,"#Trump #MAGA | @GOPChairwoman  
@DevinNunes is exactly right.
 
Democrats are conducting “impeachment in search of… https://t.co/bSfiYKaxc4","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'MAGA', 'indices': [7, 12]}]",2019-11-20 15:58:27,1,1,"[{'url': 'https://t.co/bSfiYKaxc4', 'expanded_url': 'https://twitter.com/i/web/status/1197303221749870592', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",39.7837304,-100.4458825,#trump
election020,Nationalist,"#Trump #MAGA | Lara Trump @LaraLeaTrump 
Wow! I’m honored! But first, #FourMoreYears for @realDonaldTrump  https://t.co/7IOxC4GHRN |","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'MAGA', 'indices': [7, 12]}, {'text': 'FourMoreYears', 'indices': [70, 84]}]",2019-11-20 15:56:42,4,2,"[{'url': 'https://t.co/7IOxC4GHRN', 'expanded_url': 'https://www.breitbart.com/politics/2019/11/20/exclusive-poll-lara-trump-leads-new-york-congressional-primary-by-more-than-30-percent/', 'display_url': 'breitbart.com/politics/2019/…', 'indices': [107, 130]}]",39.7837304,-100.4458825,#trump
election020,Nationalist,"#WednesdayThoughts #ImpeachmentHearings Feelings can #SelfIdentity
| Donald Trump Jr. @DonaldJTrumpJr 
#Feelings ca… https://t.co/17G6bA4kkO","[{'text': 'WednesdayThoughts', 'indices': [0, 18]}, {'text': 'ImpeachmentHearings', 'indices': [19, 39]}, {'text': 'SelfIdentity', 'indices': [53, 66]}, {'text': 'Feelings', 'indices': [103, 112]}]",2019-11-20 15:53:42,0,0,"[{'url': 'https://t.co/17G6bA4kkO', 'expanded_url': 'https://twitter.com/i/web/status/1197302025811161090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
miksu2006,On Side of GOD + TRUMP,@BamaJaxx @JanetTxBlessed @realDonaldTrump #schiftyschiff KNOWS @POTUS will never really b impeached..this was… https://t.co/OjjHVwWLB9,"[{'text': 'schiftyschiff', 'indices': [43, 57]}]",2019-11-21 15:57:37,2,1,"[{'url': 'https://t.co/OjjHVwWLB9', 'expanded_url': 'https://twitter.com/i/web/status/1197665398205882368', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",39.7837304,-100.4458825,#trump
DomenicDAngelo1,Dom_Cant_Swim🤨,"The Orange-Mans Ivory Tower...
#ImpeachmentHearings #trump #Chicago #trumptower #city #Days https://t.co/Y77fvoM2sy","[{'text': 'ImpeachmentHearings', 'indices': [31, 51]}, {'text': 'trump', 'indices': [52, 58]}, {'text': 'Chicago', 'indices': [59, 67]}, {'text': 'trumptower', 'indices': [68, 79]}, {'text': 'city', 'indices': [80, 85]}, {'text': 'Days', 'indices': [86, 91]}]",2019-11-21 15:57:07,0,0,[],39.7837304,-100.4458825,#trump
PaulineGoUSA,Paulina,#Trump agrees not to press Senate #Republicans for immediate dismissal of charges https://t.co/PIFqvi59SM,"[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'Republicans', 'indices': [34, 46]}]",2019-11-21 15:56:19,1,1,"[{'url': 'https://t.co/PIFqvi59SM', 'expanded_url': 'https://washex.am/2ODLNbg', 'display_url': 'washex.am/2ODLNbg', 'indices': [82, 105]}]",39.7837304,-100.4458825,#trump
JRussBriley,JRuss,"Commerce, Justice, Science, Agriculture, Rural Development, Food and Drug Administration, Interior, Environment, Mi… https://t.co/n2sUyoDTvU",[],2019-11-21 15:55:08,0,0,"[{'url': 'https://t.co/n2sUyoDTvU', 'expanded_url': 'https://twitter.com/i/web/status/1197664776329027584', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
PaulineGoUSA,Paulina,ANALYSIS: What if #Trump was right about #Ukraine? https://t.co/gmOt0I5cVD  #ImpeachmentHearing #Impeachment,"[{'text': 'Trump', 'indices': [18, 24]}, {'text': 'Ukraine', 'indices': [41, 49]}, {'text': 'ImpeachmentHearing', 'indices': [76, 95]}, {'text': 'Impeachment', 'indices': [96, 108]}]",2019-11-21 15:54:31,0,0,"[{'url': 'https://t.co/gmOt0I5cVD', 'expanded_url': 'https://washex.am/2qkllM0', 'display_url': 'washex.am/2qkllM0', 'indices': [51, 74]}]",39.7837304,-100.4458825,#trump
conservatismtlk,Straightforward,@dcexaminer @realDonaldTrump @SenateGOP @DavidMDrucker A dozen career foreign service officers who worked in the Tr… https://t.co/QC9JumNx9i,[],2019-11-21 15:52:31,0,0,"[{'url': 'https://t.co/QC9JumNx9i', 'expanded_url': 'https://twitter.com/i/web/status/1197664118192390147', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
Goldnmyear,Amanda D,@Well_RN @bdejean @DumpfDrumpf @chrislhayes @kurteichenwald This #impeachment has been absolutely critical. Dems ha… https://t.co/0mrGFmfq1b,"[{'text': 'impeachment', 'indices': [65, 77]}]",2019-11-21 15:52:25,25,1,"[{'url': 'https://t.co/0mrGFmfq1b', 'expanded_url': 'https://twitter.com/i/web/status/1197664091600556033', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
MissingMySAS,David Sanchez,The silver lining behind these #ImpeachmentHearings is that Joe and Hunter and other shady #demorats are likely to… https://t.co/Nk1PFTWO6t,"[{'text': 'ImpeachmentHearings', 'indices': [31, 51]}, {'text': 'demorats', 'indices': [91, 100]}]",2019-11-22 15:52:15,1,0,"[{'url': 'https://t.co/Nk1PFTWO6t', 'expanded_url': 'https://twitter.com/i/web/status/1198026436189343744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",39.7837304,-100.4458825,#trump
marupa9,Sterling Bennett,@ResisterDude @mrspanhead #LeaveNato This remark or intent should qualify as reason to impeach #Trump. Just the thi… https://t.co/S3ECCIQRp2,"[{'text': 'LeaveNato', 'indices': [26, 36]}, {'text': 'Trump', 'indices': [95, 101]}]",2019-11-22 15:46:25,1,0,"[{'url': 'https://t.co/S3ECCIQRp2', 'expanded_url': 'https://twitter.com/i/web/status/1198024968489050113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#trump
HillarySi2016,💥Focus💥#2020Election,@BillPascrell What #Trump and #BillBarr want.  American Dictatorship https://t.co/7dIN3ncDeD,"[{'text': 'Trump', 'indices': [19, 25]}, {'text': 'BillBarr', 'indices': [30, 39]}]",2019-11-16 15:59:38,3,1,[],36.7014631,-118.7559974,#trump
Michael53731190,Michael Chapman,@JohnBrennan Spying on an American is wrong.Using governments like Ukraine with the help of Fusion to cause effect… https://t.co/wJDKAGk2sd,[],2019-11-16 15:56:26,0,0,"[{'url': 'https://t.co/wJDKAGk2sd', 'expanded_url': 'https://twitter.com/i/web/status/1195853164680859648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",36.7014631,-118.7559974,#trump
HillarySi2016,💥Focus💥#2020Election,"#DisbarBarr 

He supports 💥💥💥💥

Out of control #Trump https://t.co/hLPdzaqY44","[{'text': 'DisbarBarr', 'indices': [0, 11]}, {'text': 'Trump', 'indices': [47, 53]}]",2019-11-16 15:55:01,0,0,[],36.7014631,-118.7559974,#trump
LORDJAVED,AAMIR JAVED,The @DNC tried so hard to buy Hilary to the #2016Primary that Russia had to meddle with our U.S. politics just to g… https://t.co/Hrn70Gj1K4,"[{'text': '2016Primary', 'indices': [44, 56]}]",2019-11-16 15:51:44,0,0,"[{'url': 'https://t.co/Hrn70Gj1K4', 'expanded_url': 'https://twitter.com/i/web/status/1195851978628141057', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#trump
Michael53731190,Michael Chapman,@JohnBrennan Do you understand accountability? God understands how to account for one's ability. We all have talent… https://t.co/Wj8cpDQcE4,[],2019-11-16 15:49:46,0,0,"[{'url': 'https://t.co/Wj8cpDQcE4', 'expanded_url': 'https://twitter.com/i/web/status/1195851484593737729', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#trump
WinkProgress,WinkProgress.com,"@RepJimBanks @realDonaldTrump @RepAdamSchiff @SpeakerPelosi ""I didn't think what I was doing was a crime"" isn't a p… https://t.co/VrKQ1yn7zw",[],2019-11-19 15:50:04,0,0,"[{'url': 'https://t.co/VrKQ1yn7zw', 'expanded_url': 'https://twitter.com/i/web/status/1196938722802987009', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#trump
GardeniaSue,Sue,#Trump https://t.co/5W8ourRVOO,"[{'text': 'Trump', 'indices': [0, 6]}]",2019-11-21 15:59:54,0,0,"[{'url': 'https://t.co/5W8ourRVOO', 'expanded_url': 'https://twitter.com/kurteichenwald/status/1197649615950155776', 'display_url': 'twitter.com/kurteichenwald…', 'indices': [7, 30]}]",36.7014631,-118.7559974,#trump
GardeniaSue,Sue,#Trump https://t.co/qTAGnmPJ89,"[{'text': 'Trump', 'indices': [0, 6]}]",2019-11-21 15:54:58,0,0,"[{'url': 'https://t.co/qTAGnmPJ89', 'expanded_url': 'https://twitter.com/atrupar/status/1197573672313200640', 'display_url': 'twitter.com/atrupar/status…', 'indices': [7, 30]}]",36.7014631,-118.7559974,#trump
Michael53731190,Michael Chapman,"@realDonaldTrump Under Obama/Democrats:Ukraine attacked by Russia=Biden showed up in country with blankets,told the… https://t.co/UYgFGKOm2P",[],2019-11-22 15:50:02,0,0,"[{'url': 'https://t.co/UYgFGKOm2P', 'expanded_url': 'https://twitter.com/i/web/status/1198025878376071168', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",36.7014631,-118.7559974,#trump
havalisil,Haval Bereji,"@Samira_Ghaderi @Mhsnkrmzgl The venom and hatred on their faces , unbelievable how racist and facist they are. I hi… https://t.co/N7VeqFEtvH",[],2019-11-16 15:59:09,2,0,"[{'url': 'https://t.co/N7VeqFEtvH', 'expanded_url': 'https://twitter.com/i/web/status/1195853844904894465', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",51.5073219,-0.1276474,#trump
gshelton1,George M Shelton Sr,@David_Philipps Why did #trump go against #PENTAGON advice,"[{'text': 'trump', 'indices': [24, 30]}, {'text': 'PENTAGON', 'indices': [42, 51]}]",2019-11-16 15:58:52,0,0,[],32.6504281,-93.025717,#trump
Massasoit1620,John Henry Holliday,And now he is a #CNN expert! lol! #Trump #MAGA #msnbc @jaketapper https://t.co/U3Oic1K0w0,"[{'text': 'CNN', 'indices': [16, 20]}, {'text': 'Trump', 'indices': [34, 40]}, {'text': 'MAGA', 'indices': [41, 46]}, {'text': 'msnbc', 'indices': [47, 53]}]",2019-11-16 15:58:29,0,0,"[{'url': 'https://t.co/U3Oic1K0w0', 'expanded_url': 'https://twitter.com/brithume/status/1195839571067625472', 'display_url': 'twitter.com/brithume/statu…', 'indices': [66, 89]}]",52.1166641,1.2584744,#trump
Lyra3141,Sirius Speaks,Practicing their run out of the country? #JaredKushner is responsible for #Khashoggi's murder. #Erdogan has a tape… https://t.co/KyCNy6lGzk,"[{'text': 'JaredKushner', 'indices': [41, 54]}, {'text': 'Khashoggi', 'indices': [74, 84]}, {'text': 'Erdogan', 'indices': [95, 103]}]",2019-11-16 15:57:55,1,0,"[{'url': 'https://t.co/KyCNy6lGzk', 'expanded_url': 'https://twitter.com/i/web/status/1195853535989993472', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",6.1589299,1.2298287,#trump
Lyra3141,Sirius Speaks,@CruiseNavyFL @NavyTimes @realDonaldTrump #Trump is as clearly and surely a traitor as we have ever seen. He allowe… https://t.co/D3ML5CrtXQ,"[{'text': 'Trump', 'indices': [42, 48]}]",2019-11-16 15:54:18,0,0,"[{'url': 'https://t.co/D3ML5CrtXQ', 'expanded_url': 'https://twitter.com/i/web/status/1195852626782347265', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",6.1589299,1.2298287,#trump
PrezidenteTrump,indicttrump.co.uk,"#TRUMP #TRASH #TALK

#RuthBaderGinsburg
SUPREME COURT JUSTICE
“an incompetent judge!”“has embarrassed all by making… https://t.co/SHpIX7VGEi","[{'text': 'TRUMP', 'indices': [0, 6]}, {'text': 'TRASH', 'indices': [7, 13]}, {'text': 'TALK', 'indices': [14, 19]}, {'text': 'RuthBaderGinsburg', 'indices': [21, 39]}]",2019-11-16 15:57:45,0,0,"[{'url': 'https://t.co/SHpIX7VGEi', 'expanded_url': 'https://twitter.com/i/web/status/1195853495141896192', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",53.0996153,-2.4414627,#trump
PrezidenteTrump,indicttrump.co.uk,"#TRUMP #TRASH #TALK

Michael Avenatti
LAWYER FOR STORMY DANIELS
“a third rate lawyer who is good at making false ac… https://t.co/SXot2UnEed","[{'text': 'TRUMP', 'indices': [0, 6]}, {'text': 'TRASH', 'indices': [7, 13]}, {'text': 'TALK', 'indices': [14, 19]}]",2019-11-16 15:56:27,1,0,"[{'url': 'https://t.co/SXot2UnEed', 'expanded_url': 'https://twitter.com/i/web/status/1195853167881265155', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",53.0996153,-2.4414627,#trump
racouncil,Bobby Council,@EliseStefanik @realDonaldTrump has called the #Whistleblower a traitor. The #Whistleblower deserves to be protecte… https://t.co/spsABOUIHR,"[{'text': 'Whistleblower', 'indices': [47, 61]}, {'text': 'Whistleblower', 'indices': [77, 91]}]",2019-11-16 15:56:39,0,0,"[{'url': 'https://t.co/spsABOUIHR', 'expanded_url': 'https://twitter.com/i/web/status/1195853217835433984', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",33.6956461,-78.8900409,#trump
nerdygirl2424,Leigh West,"@EliseStefanik #Republicans. If you let #Trump get away with this, it will only embolden him. His behaviour will es… https://t.co/HMmmuba0h3","[{'text': 'Republicans', 'indices': [15, 27]}, {'text': 'Trump', 'indices': [40, 46]}]",2019-11-16 15:56:24,0,0,"[{'url': 'https://t.co/HMmmuba0h3', 'expanded_url': 'https://twitter.com/i/web/status/1195853155805749248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",35.7375472,-78.8601159,#trump
AlbertoAmmann,Alberto Ammann,"OTRA VEZ EL HORROR PARA LATINOAMERICA.
Y viniendo ¿cómo no? con el beneplácito (y el apoyo) de #Trump, los ultrarel… https://t.co/j4A8h8XfMC","[{'text': 'Trump', 'indices': [95, 101]}]",2019-11-16 15:56:22,18,6,"[{'url': 'https://t.co/j4A8h8XfMC', 'expanded_url': 'https://twitter.com/i/web/status/1195853144112189440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.42526,-3.69063,#trump
Faith_Reaper,Faith,"@realDonaldTrump @foxandfriends Hold on, I’m on #Trump &amp; #GOP mailing lists - U R doing the same focus groups! Don’… https://t.co/SjqsUFkTHP","[{'text': 'Trump', 'indices': [48, 54]}, {'text': 'GOP', 'indices': [61, 65]}]",2019-11-16 15:56:19,0,0,"[{'url': 'https://t.co/SjqsUFkTHP', 'expanded_url': 'https://twitter.com/i/web/status/1195853132829483008', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",39.9423676,-75.0875874,#trump
Faith_Reaper,Faith,@AriFleischer @realDonaldTrump That’s in your perspective- I deemed them equal. But I’m the end it doesn’t matter.… https://t.co/vSOs9eBgn7,[],2019-11-16 15:54:26,0,0,"[{'url': 'https://t.co/vSOs9eBgn7', 'expanded_url': 'https://twitter.com/i/web/status/1195852659372285952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",39.9423676,-75.0875874,#trump
Faith_Reaper,Faith,@KimStrassel @realDonaldTrump It’s been made into a joke by all Politicians! Including Trump! Republicans R spoutin… https://t.co/fQzmDeGtjF,[],2019-11-16 15:51:54,0,0,"[{'url': 'https://t.co/fQzmDeGtjF', 'expanded_url': 'https://twitter.com/i/web/status/1195852020093267969', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.9423676,-75.0875874,#trump
diypotus,DIYPOTUS,Senior national security official feared leaks of Trump’s call to Ukrainian leader could be damaging -… https://t.co/O8URmvMVFm,[],2019-11-16 15:56:04,0,0,"[{'url': 'https://t.co/O8URmvMVFm', 'expanded_url': 'https://twitter.com/i/web/status/1195853068774105090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",38.8976998,-77.0365535,#trump
diypotus,DIYPOTUS,"Republicans, the Real Chickens of Kiev - https://t.co/dqwvY80Zdx - #uspolitics #trump #potus #democracy","[{'text': 'uspolitics', 'indices': [67, 78]}, {'text': 'trump', 'indices': [79, 85]}, {'text': 'potus', 'indices': [86, 92]}, {'text': 'democracy', 'indices': [93, 103]}]",2019-11-17 15:49:13,0,0,"[{'url': 'https://t.co/dqwvY80Zdx', 'expanded_url': 'http://bit.ly/2NTSTcK', 'display_url': 'bit.ly/2NTSTcK', 'indices': [41, 64]}]",38.8976998,-77.0365535,#trump
KennedyHeathe10,Kennedy Heatherton,@Debbie56111656 @realDonaldTrump @EddieRispone I'm good employee and I allow myself to donate many of my items incl… https://t.co/OVtDUnukkj,[],2019-11-16 15:55:59,0,0,"[{'url': 'https://t.co/OVtDUnukkj', 'expanded_url': 'https://twitter.com/i/web/status/1195853051237740546', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",32.7762719,-96.7968559,#trump
TribulationThe,The Tribulation Series,"BOOM!  It's gonna happen!  Deep State gonna take a hit!

Bombshell: Ukraine Indicts Burisma Holdings Owner, Demands… https://t.co/PPf4VPNhsG",[],2019-11-20 15:53:30,196,201,"[{'url': 'https://t.co/PPf4VPNhsG', 'expanded_url': 'https://twitter.com/i/web/status/1197301975160889344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",32.7762719,-96.7968559,#trump
KennedyHeathe10,Kennedy Heatherton,"@CNN Go to TRIAL because this is NO JOKE, and the Democrats are going to be PROSECUTED for this Smear Scam… https://t.co/MRB3dLpZzY",[],2019-11-22 15:47:22,0,0,"[{'url': 'https://t.co/MRB3dLpZzY', 'expanded_url': 'https://twitter.com/i/web/status/1198025207702790144', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]",32.7762719,-96.7968559,#trump
DavidYale,David Yale,"@JoeHanley14 @clvannote #DrunkardGaetz can modify his description to ""the brightest political mind in America that… https://t.co/QuvDAhBHT5","[{'text': 'DrunkardGaetz', 'indices': [24, 38]}]",2019-11-16 15:55:46,1,0,"[{'url': 'https://t.co/QuvDAhBHT5', 'expanded_url': 'https://twitter.com/i/web/status/1195852993184358400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",14.6115603,121.1013321,#trump
Herbsistah,Dr HerbSistah,@CheriJacobus That's why he gave up the #Kurds &amp; Army base to #Russia...All that in a few days..#Trump getting it i… https://t.co/gCt1jsPYZe,"[{'text': 'Kurds', 'indices': [40, 46]}, {'text': 'Russia', 'indices': [66, 73]}, {'text': 'Trump', 'indices': [100, 106]}]",2019-11-16 15:55:40,0,0,"[{'url': 'https://t.co/gCt1jsPYZe', 'expanded_url': 'https://twitter.com/i/web/status/1195852969465528320', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",33.749,-84.38798,#trump
kleensamsonite,Samsonite07,"#Trump✊ 

Schiff veut régler ses comptes avec Trump lors de l’impeachment à cause de ça 👇🏻👇🏻

@paul_serran 
Entre-t… https://t.co/1ArdySkUaj","[{'text': 'Trump', 'indices': [0, 6]}]",2019-11-16 15:55:39,2,3,"[{'url': 'https://t.co/1ArdySkUaj', 'expanded_url': 'https://twitter.com/i/web/status/1195852966470795265', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",10.2735633,-84.0739102,#trump
